product_variant_id,product_id,sku,barcode_ean,sale_price,cost_price,weight_kg,icms_rate,ipi_rate,is_active_variant,product_name,description,brand_id,category_id,ncm_code,unit_of_measure,is_active_product,category_name,slug,parent_category_id,is_active_category,brand_name,country,is_active_brand
123,63,LHN-453992,5425790435019.0,2205.88,1260.5,9.488,17.0,10.0,True,Colete Salva-Vidas 4753,Colete homologado classe III,1,11,90000712,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Yamaha Marine,,True
124,64,LHN-268605,,946.24,630.83,30.699,17.0,10.0,True,Tinta Antifouling 9693,,6,1,53138513,L,True,Equipamentos,equipamentos,,True,Raymarine,,True
125,64,LHN-183735,,3665.32,1851.17,35.76,17.0,5.0,True,Tinta Antifouling 9693,,6,1,53138513,L,True,Equipamentos,equipamentos,,True,Raymarine,,True
126,65,LHN-668518,7345301083783.0,1045.61,607.91,48.519,17.0,5.0,True,Colete Salva-Vidas 1933,Colete homologado classe III,12,6,16278731,UN,True,Velas,velas,3.0,True,Marisul,BR,True
127,65,LHN-188119,7907557441542.0,1524.52,696.13,13.56,17.0,0.0,True,Colete Salva-Vidas 1933,Colete homologado classe III,12,6,16278731,UN,True,Velas,velas,3.0,True,Marisul,BR,True
128,66,LHN-688074,1950825143682.0,1625.59,869.3,34.183,12.0,0.0,True,TBD,GPS chartplotter com cartografia,2,9,48573072,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Mercury Marine,BR,True
129,66,LHN-077096,,2433.05,1366.88,23.078,18.0,5.0,True,TBD,GPS chartplotter com cartografia,2,9,48573072,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Mercury Marine,BR,True
130,67,LHN-427420,4789562548248.0,669.6,410.8,33.866,12.0,5.0,True,Sonar Transducer 3474,Transdutor de sonar para profundidade,9,12,15583969,UN,True,Manutenção,manutencao,1.0,True,Volvo Penta,JP,True
131,67,LHN-424093,2396265255568.0,874.41,624.58,48.001,17.0,10.0,True,Sonar Transducer 3474,Transdutor de sonar para profundidade,9,12,15583969,UN,True,Manutenção,manutencao,1.0,True,Volvo Penta,JP,True
132,67,LHN-591244,4458705101328.0,1089.12,745.97,14.352,17.0,10.0,True,Sonar Transducer 3474,Transdutor de sonar para profundidade,9,12,15583969,UN,True,Manutenção,manutencao,1.0,True,Volvo Penta,JP,True
133,68,LHN-340543,6054302695147.0,1475.54,696.01,8.052,18.0,5.0,True,Âncora Bruce 2455,Âncora de garra tipo Bruce em aço galvanizado,1,14,56961646,UN,True,Pesca,pesca,1.0,True,Yamaha Marine,,True
134,68,LHN-989335,1752092170220.0,993.85,552.14,6.551,18.0,5.0,True,Âncora Bruce 2455,Âncora de garra tipo Bruce em aço galvanizado,1,14,56961646,UN,True,Pesca,pesca,1.0,True,Yamaha Marine,,True
135,68,LHN-087764,8165766249147.0,1253.86,656.47,37.708,17.0,0.0,True,Âncora Bruce 2455,Âncora de garra tipo Bruce em aço galvanizado,1,14,56961646,UN,True,Pesca,pesca,1.0,True,Yamaha Marine,,True
136,69,LHN-299709,,1276.93,686.52,17.187,12.0,10.0,True,Motor de Popa 2195,Motor de popa 4 tempos para embarcações de lazer,3,4,28195485,UN,True,Motores,motores,3.0,True,Suzuki Marine,DE,True
137,70,LHN-225328,3277389566183.0,1038.34,726.11,42.171,18.0,0.0,True,Motor de Popa 1845,Motor de popa 4 tempos para embarcações de lazer,3,1,17494612,UN,True,Equipamentos,equipamentos,,True,Suzuki Marine,DE,True
138,70,LHN-816660,2869275959790.0,2710.1,1472.88,10.183,18.0,10.0,True,Motor de Popa 1845,Motor de popa 4 tempos para embarcações de lazer,3,1,17494612,UN,True,Equipamentos,equipamentos,,True,Suzuki Marine,DE,True
139,70,LHN-105599,7269373577035.0,3391.47,1721.56,28.887,17.0,5.0,True,Motor de Popa 1845,Motor de popa 4 tempos para embarcações de lazer,3,1,17494612,UN,True,Equipamentos,equipamentos,,True,Suzuki Marine,DE,True
140,71,LHN-483007,171737004842.0,658.74,414.3,29.435,17.0,5.0,True,Hélice de Alumínio 4633,Hélice 3 pás para motor de popa,12,14,42894142,UN,True,Pesca,pesca,1.0,True,Marisul,BR,True
141,71,LHN-873513,3663811618313.0,2126.12,1610.7,25.024,18.0,5.0,True,Hélice de Alumínio 4633,Hélice 3 pás para motor de popa,12,14,42894142,UN,True,Pesca,pesca,1.0,True,Marisul,BR,True
142,71,LHN-969942,5380963092515.0,2993.23,1534.99,8.906,17.0,5.0,True,Hélice de Alumínio 4633,Hélice 3 pás para motor de popa,12,14,42894142,UN,True,Pesca,pesca,1.0,True,Marisul,BR,True
143,72,LHN-163377,,742.58,542.03,43.997,18.0,0.0,True,Motor de Popa 9771,Motor de popa 4 tempos para embarcações de lazer,1,5,51293276,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Yamaha Marine,,True
144,73,LHN-822020,1794793249928.0,3426.88,1969.47,41.191,17.0,0.0,True,Hélice de Alumínio 3700,Hélice 3 pás para motor de popa,2,9,73651611,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Mercury Marine,BR,True
145,73,LHN-279958,9201877846307.0,2690.81,1454.49,17.922,17.0,10.0,True,Hélice de Alumínio 3700,Hélice 3 pás para motor de popa,2,9,73651611,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Mercury Marine,BR,True
146,73,LHN-923338,9115428218935.0,2100.65,954.84,9.898,12.0,5.0,True,Hélice de Alumínio 3700,Hélice 3 pás para motor de popa,2,9,73651611,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Mercury Marine,BR,True
147,74,LHN-677223,8001227697099.0,3400.77,1899.87,41.792,17.0,5.0,True,Bússola de Bordo 702,Bússola magnética líquida com iluminação,12,8,18607512,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
148,74,LHN-795790,3257482825424.0,1235.13,620.67,39.943,17.0,10.0,True,Bússola de Bordo 702,Bússola magnética líquida com iluminação,12,8,18607512,UN,True,Hélices,helices,1.0,True,Marisul,BR,True
149,75,LHN-947646,,406.56,290.4,30.846,17.0,10.0,True,Vela Mestra 1913,Vela mestra em dacron para veleiros 32 pés,12,1,57272581,UN,True,Equipamentos,equipamentos,,True,Marisul,BR,True
150,75,LHN-479510,,2606.32,1989.56,47.619,18.0,10.0,True,Vela Mestra 1913,Vela mestra em dacron para veleiros 32 pés,12,1,57272581,UN,True,Equipamentos,equipamentos,,True,Marisul,BR,True
151,75,LHN-210217,,1696.35,897.54,33.505,17.0,0.0,True,Vela Mestra 1913,Vela mestra em dacron para veleiros 32 pés,12,1,57272581,UN,True,Equipamentos,equipamentos,,True,Marisul,BR,True
152,76,LHN-432229,,1625.27,967.42,15.471,17.0,0.0,True,Sonar Transducer 9995,Transdutor de sonar para profundidade,1,4,77559964,UN,True,Motores,motores,3.0,True,Yamaha Marine,,True
153,76,LHN-868053,9939404978206.0,233.91,154.91,1.27,18.0,0.0,True,Sonar Transducer 9995,Transdutor de sonar para profundidade,1,4,77559964,UN,True,Motores,motores,3.0,True,Yamaha Marine,,True
154,76,LHN-078133,7251280517341.0,2700.16,1467.48,44.371,18.0,5.0,True,Sonar Transducer 9995,Transdutor de sonar para profundidade,1,4,77559964,UN,True,Motores,motores,3.0,True,Yamaha Marine,,True
155,77,LHN-039200,6931779519117.0,52.57,29.37,0.526,17.0,0.0,True,Bateria Náutica 1945,Bateria estacionária 105Ah náutica,7,5,50274772,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Lowrance,IT,True
156,77,LHN-791661,62818881974.0,3004.2,1950.78,45.032,18.0,0.0,True,Bateria Náutica 1945,Bateria estacionária 105Ah náutica,7,5,50274772,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Lowrance,IT,True
157,77,LHN-174868,6322275636215.0,2382.63,1228.16,49.094,18.0,0.0,True,Bateria Náutica 1945,Bateria estacionária 105Ah náutica,7,5,50274772,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Lowrance,IT,True
158,78,LHN-259969,8117913657145.0,2219.71,1283.07,44.811,17.0,10.0,True,Colete Salva-Vidas 8571,Colete homologado classe III,3,10,43150129,UN,False,Iluminação,iluminacao,1.0,True,Suzuki Marine,DE,True
159,78,LHN-999204,4162845733492.0,1425.15,1096.27,17.393,12.0,10.0,False,Colete Salva-Vidas 8571,Colete homologado classe III,3,10,43150129,UN,False,Iluminação,iluminacao,1.0,True,Suzuki Marine,DE,True
160,78,LHN-320718,1580805182266.0,843.86,562.57,47.128,17.0,0.0,True,Colete Salva-Vidas 8571,Colete homologado classe III,3,10,43150129,UN,False,Iluminação,iluminacao,1.0,True,Suzuki Marine,DE,True
161,79,LHN-205267,8291933843228.0,594.44,404.38,28.727,17.0,0.0,True,Sonar Transducer 5255,Transdutor de sonar para profundidade,11,2,58025885,UN,True,Cabos,cabos,,True,BR Náutica,IT,True
162,80,LHN-017653,6643150552476.0,1137.61,697.92,5.371,12.0,10.0,True,Hélice de Alumínio 6964,Hélice 3 pás para motor de popa,9,7,77080035,UN,True,Âncoras,ncoras,1.0,True,Volvo Penta,JP,True
163,80,LHN-621903,722059214572.0,1827.76,993.35,28.118,12.0,5.0,True,Hélice de Alumínio 6964,Hélice 3 pás para motor de popa,9,7,77080035,UN,True,Âncoras,ncoras,1.0,True,Volvo Penta,JP,True
164,80,LHN-809705,4439197489996.0,1761.91,843.02,13.706,12.0,10.0,True,Hélice de Alumínio 6964,Hélice 3 pás para motor de popa,9,7,77080035,UN,True,Âncoras,ncoras,1.0,True,Volvo Penta,JP,True
165,81,LHN-825451,8099682000264.0,529.88,321.14,45.232,17.0,10.0,True,Motor de Popa 7678,Motor de popa 4 tempos para embarcações de lazer,4,5,52049999,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Honda Marine,,True
166,81,LHN-703072,9295927337839.0,3069.18,1942.52,12.975,17.0,10.0,True,Motor de Popa 7678,Motor de popa 4 tempos para embarcações de lazer,4,5,52049999,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Honda Marine,,True
167,81,LHN-037844,7254863025011.0,414.66,260.79,3.659,18.0,0.0,True,Motor de Popa 7678,Motor de popa 4 tempos para embarcações de lazer,4,5,52049999,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Honda Marine,,True
168,82,LHN-110984,316224939942.0,1528.74,967.56,45.328,18.0,0.0,False,Bússola de Bordo 3993,Bússola magnética líquida com iluminação,6,11,40046509,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Raymarine,,True
169,82,LHN-856587,6272434697222.0,2148.39,1386.06,16.786,18.0,0.0,True,Bússola de Bordo 3993,Bússola magnética líquida com iluminação,6,11,40046509,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Raymarine,,True
170,83,LHN-273985,3224028845604.0,101.75,78.27,18.489,17.0,0.0,True,Bússola de Bordo 7257,Bússola magnética líquida com iluminação,6,10,60855553,UN,True,Iluminação,iluminacao,1.0,True,Raymarine,,True
171,83,LHN-322940,8373883672490.0,1866.08,1304.95,9.923,17.0,0.0,True,Bússola de Bordo 7257,Bússola magnética líquida com iluminação,6,10,60855553,UN,True,Iluminação,iluminacao,1.0,True,Raymarine,,True
172,84,LHN-968433,9096071403124.0,439.93,257.27,40.026,12.0,10.0,True,Defensa Náutica 656,Defensa cilíndrica em PVC,7,14,85610479,PC,True,Pesca,pesca,1.0,True,Lowrance,IT,True
173,84,LHN-034318,954828018979.0,1352.38,634.92,24.79,12.0,5.0,True,Defensa Náutica 656,Defensa cilíndrica em PVC,7,14,85610479,PC,True,Pesca,pesca,1.0,True,Lowrance,IT,True
174,85,LHN-824993,5889848767796.0,3040.55,1778.1,48.831,17.0,10.0,True,Hélice de Alumínio 6549,Hélice 3 pás para motor de popa,2,14,72722927,UN,True,Pesca,pesca,1.0,True,Mercury Marine,BR,True
175,86,LHN-485526,5974734773804.0,916.04,558.56,1.369,12.0,5.0,True,GPS Plotter 4446,GPS chartplotter com cartografia,10,3,53622414,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,MaxSea,JP,True
176,86,LHN-565796,5646614998545.0,2084.13,1521.26,3.297,12.0,5.0,True,GPS Plotter 4446,GPS chartplotter com cartografia,10,3,53622414,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,MaxSea,JP,True
177,86,LHN-057708,4518030940419.0,959.76,666.5,13.813,12.0,0.0,True,GPS Plotter 4446,GPS chartplotter com cartografia,10,3,53622414,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,MaxSea,JP,True
178,87,LHN-781024,7602632101686.0,2799.66,1385.97,42.916,17.0,5.0,True,Vela Mestra 9995,Vela mestra em dacron para veleiros 32 pés,5,8,10803352,UN,True,Hélices,helices,1.0,True,Garmin,,True
179,87,LHN-399102,8659447739084.0,1325.84,622.46,34.063,18.0,10.0,True,Vela Mestra 9995,Vela mestra em dacron para veleiros 32 pés,5,8,10803352,UN,True,Hélices,helices,1.0,True,Garmin,,True
180,88,LHN-725276,,2601.68,1461.62,38.136,12.0,0.0,True,Tinta Antifouling 6853,Tinta antiincrustante 3.6L para casco,3,8,49726301,L,True,Hélices,helices,1.0,True,Suzuki Marine,DE,True
181,88,LHN-998857,,1476.72,777.22,25.281,17.0,5.0,True,Tinta Antifouling 6853,Tinta antiincrustante 3.6L para casco,3,8,49726301,L,True,Hélices,helices,1.0,True,Suzuki Marine,DE,True
182,88,LHN-530028,4948270634173.0,1586.92,1102.03,20.935,17.0,10.0,True,Tinta Antifouling 6853,Tinta antiincrustante 3.6L para casco,3,8,49726301,L,True,Hélices,helices,1.0,True,Suzuki Marine,DE,True
183,89,LHN-232031,5707961654598.0,818.75,433.2,7.965,12.0,0.0,True,Âncora Bruce 2687,Âncora de garra tipo Bruce em aço galvanizado,5,10,93414869,UN,True,Iluminação,iluminacao,1.0,True,Garmin,,True
184,90,LHN-438749,4412173327727.0,269.5,158.53,32.832,17.0,0.0,True,Âncora Bruce 9445,Âncora de garra tipo Bruce em aço galvanizado,11,1,61682920,UN,True,Equipamentos,equipamentos,,True,BR Náutica,IT,True
185,90,LHN-799932,1777764640955.0,686.55,371.11,7.595,18.0,10.0,True,Âncora Bruce 9445,Âncora de garra tipo Bruce em aço galvanizado,11,1,61682920,UN,True,Equipamentos,equipamentos,,True,BR Náutica,IT,True
186,91,LHN-141733,2241521153006.0,1771.29,1000.73,7.372,17.0,5.0,True,Hélice de Alumínio 8603,Hélice 3 pás para motor de popa,4,3,81353036,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Honda Marine,,True
187,91,LHN-409534,1310291490213.0,3257.01,1732.45,17.004,17.0,10.0,True,Hélice de Alumínio 8603,Hélice 3 pás para motor de popa,4,3,81353036,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Honda Marine,,True
188,92,LHN-424293,2021243183037.0,360.16,166.74,4.219,17.0,5.0,True,Sonar Transducer 1236,Transdutor de sonar para profundidade,12,6,73785003,UN,True,Velas,velas,3.0,True,Marisul,BR,True
189,92,LHN-838174,4385621818026.0,2344.97,1274.44,43.979,17.0,0.0,True,Sonar Transducer 1236,Transdutor de sonar para profundidade,12,6,73785003,UN,True,Velas,velas,3.0,True,Marisul,BR,True
190,92,LHN-999365,,256.91,121.76,19.468,18.0,5.0,True,Sonar Transducer 1236,Transdutor de sonar para profundidade,12,6,73785003,UN,True,Velas,velas,3.0,True,Marisul,BR,True
191,93,LHN-468939,441666390720.0,518.09,325.84,21.413,12.0,10.0,True,Bússola de Bordo 2692,Bússola magnética líquida com iluminação,11,6,57508865,UN,True,Velas,velas,3.0,True,BR Náutica,IT,True
192,93,LHN-061444,,3134.4,1996.43,32.378,18.0,10.0,True,Bússola de Bordo 2692,Bússola magnética líquida com iluminação,11,6,57508865,UN,True,Velas,velas,3.0,True,BR Náutica,IT,True
193,94,LHN-810046,9255673930494.0,2705.58,1946.46,41.338,18.0,5.0,False,Tinta Antifouling 569,Tinta antiincrustante 3.6L para casco,2,12,26404077,L,True,Manutenção,manutencao,1.0,True,Mercury Marine,BR,True
194,95,LHN-837338,2718384294479.0,3073.64,1592.56,12.854,17.0,0.0,True,Vela Mestra 6861,Vela mestra em dacron para veleiros 32 pés,9,11,21360133,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Volvo Penta,JP,True
195,95,LHN-759108,6465448454992.0,2718.89,1408.75,38.894,18.0,5.0,True,Vela Mestra 6861,Vela mestra em dacron para veleiros 32 pés,9,11,21360133,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Volvo Penta,JP,True
196,96,LHN-764566,9484190705951.0,1078.66,749.07,11.17,18.0,0.0,True,GPS Plotter 5928,GPS chartplotter com cartografia,1,8,30846746,UN,True,Hélices,helices,1.0,True,Yamaha Marine,,True
197,96,LHN-566530,3482252263919.0,431.48,211.51,37.962,12.0,0.0,True,GPS Plotter 5928,GPS chartplotter com cartografia,1,8,30846746,UN,True,Hélices,helices,1.0,True,Yamaha Marine,,True
198,96,LHN-344703,9162195171970.0,941.64,636.24,16.412,12.0,10.0,True,GPS Plotter 5928,GPS chartplotter com cartografia,1,8,30846746,UN,True,Hélices,helices,1.0,True,Yamaha Marine,,True
199,97,LHN-387219,171936002915.0,1845.98,1079.52,38.879,18.0,10.0,True,Motor de Popa 5396,Motor de popa 4 tempos para embarcações de lazer,2,12,70088431,UN,True,Manutenção,manutencao,1.0,True,Mercury Marine,BR,True
200,97,LHN-684173,,2300.3,1597.43,37.581,17.0,5.0,True,Motor de Popa 5396,Motor de popa 4 tempos para embarcações de lazer,2,12,70088431,UN,True,Manutenção,manutencao,1.0,True,Mercury Marine,BR,True
201,98,LHN-207207,2889644055724.0,240.37,178.05,21.07,17.0,10.0,True,Bússola de Bordo 2458,Bússola magnética líquida com iluminação,3,1,30665833,UN,True,Equipamentos,equipamentos,,True,Suzuki Marine,DE,True
202,98,LHN-994648,5075163084674.0,2178.87,1379.03,17.35,18.0,5.0,True,Bússola de Bordo 2458,Bússola magnética líquida com iluminação,3,1,30665833,UN,True,Equipamentos,equipamentos,,True,Suzuki Marine,DE,True
203,99,LHN-219083,2504162771603.0,1640.39,781.14,33.703,12.0,0.0,True,Âncora Bruce 2417,Âncora de garra tipo Bruce em aço galvanizado,1,5,44604461,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Yamaha Marine,,True
204,100,LHN-296616,,62.69,35.62,14.013,18.0,10.0,True,Defensa Náutica 2321,Defensa cilíndrica em PVC,2,7,23340899,PC,True,Âncoras,ncoras,1.0,True,Mercury Marine,BR,True
205,100,LHN-523996,4274280957491.0,2217.71,1468.68,47.414,17.0,0.0,True,Defensa Náutica 2321,Defensa cilíndrica em PVC,2,7,23340899,PC,True,Âncoras,ncoras,1.0,True,Mercury Marine,BR,True
206,101,LHN-550481,8561927946519.0,253.79,182.58,39.694,17.0,5.0,True,Defensa Náutica 3482,Defensa cilíndrica em PVC,5,6,61693992,PC,True,Velas,velas,3.0,True,Garmin,,True
207,101,LHN-249879,6471059426280.0,3733.72,1839.27,30.336,17.0,5.0,True,Defensa Náutica 3482,Defensa cilíndrica em PVC,5,6,61693992,PC,True,Velas,velas,3.0,True,Garmin,,True
208,102,LHN-410602,99637365682.0,711.87,497.81,1.227,17.0,0.0,True,Bateria Náutica 3506,Bateria estacionária 105Ah náutica,10,7,72606095,UN,True,Âncoras,ncoras,1.0,True,MaxSea,JP,True
209,103,LHN-485834,7113708720088.0,1476.81,749.65,22.872,18.0,5.0,True,GPS Plotter 3183,GPS chartplotter com cartografia,3,3,21965947,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
210,103,LHN-259372,1784567090900.0,2795.79,1644.58,48.425,12.0,10.0,True,GPS Plotter 3183,GPS chartplotter com cartografia,3,3,21965947,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
211,103,LHN-583542,380067038759.0,1981.38,1208.16,20.381,12.0,10.0,True,GPS Plotter 3183,GPS chartplotter com cartografia,3,3,21965947,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
212,104,LHN-012185,8285851950359.0,2138.38,1319.99,30.53,18.0,10.0,True,Bússola de Bordo 7303,Bússola magnética líquida com iluminação,7,10,39135186,UN,True,Iluminação,iluminacao,1.0,True,Lowrance,IT,True
213,105,LHN-417099,3750141175064.0,349.73,197.59,4.635,17.0,10.0,True,Defensa Náutica 1200,Defensa cilíndrica em PVC,4,9,55939931,PC,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Honda Marine,,True
214,106,LHN-531344,9360837639875.0,713.36,445.85,11.218,12.0,5.0,True,Hélice de Alumínio 2016,Hélice 3 pás para motor de popa,10,6,82115196,UN,True,Velas,velas,3.0,True,MaxSea,JP,True
215,106,LHN-639347,3635609942191.0,1052.21,706.18,17.719,18.0,10.0,True,Hélice de Alumínio 2016,Hélice 3 pás para motor de popa,10,6,82115196,UN,True,Velas,velas,3.0,True,MaxSea,JP,True
216,107,LHN-721988,7680923943368.0,3139.0,1814.45,2.466,18.0,5.0,True,Tinta Antifouling 5097,Tinta antiincrustante 3.6L para casco,9,10,18368744,L,True,Iluminação,iluminacao,1.0,True,Volvo Penta,JP,True
217,108,LHN-235392,4655073727291.0,531.03,266.85,25.469,17.0,10.0,True,Âncora Bruce 326,Âncora de garra tipo Bruce em aço galvanizado,3,13,59628963,UN,True,SEGURANÇA,seguranca,2.0,True,Suzuki Marine,DE,True
218,108,LHN-640623,1225736078089.0,208.08,115.6,49.266,18.0,5.0,True,Âncora Bruce 326,Âncora de garra tipo Bruce em aço galvanizado,3,13,59628963,UN,True,SEGURANÇA,seguranca,2.0,True,Suzuki Marine,DE,True
219,108,LHN-990985,6809286180741.0,2189.02,1359.64,9.502,12.0,5.0,True,Âncora Bruce 326,Âncora de garra tipo Bruce em aço galvanizado,3,13,59628963,UN,True,SEGURANÇA,seguranca,2.0,True,Suzuki Marine,DE,True
220,109,LHN-338809,,1370.5,665.29,33.327,18.0,0.0,True,Âncora Bruce 8139,Âncora de garra tipo Bruce em aço galvanizado,11,5,20483595,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,BR Náutica,IT,True
221,110,LHN-129715,5386715763443.0,1543.13,995.57,15.888,12.0,0.0,True,Hélice de Alumínio 1155,Hélice 3 pás para motor de popa,9,14,87556202,UN,True,Pesca,pesca,1.0,True,Volvo Penta,JP,True
222,110,LHN-828849,2340342651644.0,1843.68,1018.61,21.025,12.0,5.0,True,Hélice de Alumínio 1155,Hélice 3 pás para motor de popa,9,14,87556202,UN,True,Pesca,pesca,1.0,True,Volvo Penta,JP,True
223,110,LHN-800976,1882558574993.0,3033.43,1827.37,40.008,17.0,10.0,True,Hélice de Alumínio 1155,Hélice 3 pás para motor de popa,9,14,87556202,UN,True,Pesca,pesca,1.0,True,Volvo Penta,JP,True
224,111,LHN-462788,,3157.67,1636.1,19.04,17.0,10.0,True,Sonar Transducer 5950,Transdutor de sonar para profundidade,6,12,60141445,UN,True,Manutenção,manutencao,1.0,True,Raymarine,,True
225,111,LHN-196507,,1568.66,772.74,17.771,18.0,10.0,True,Sonar Transducer 5950,Transdutor de sonar para profundidade,6,12,60141445,UN,True,Manutenção,manutencao,1.0,True,Raymarine,,True
226,111,LHN-912435,5608263575249.0,1724.28,801.99,24.95,12.0,0.0,True,Sonar Transducer 5950,Transdutor de sonar para profundidade,6,12,60141445,UN,True,Manutenção,manutencao,1.0,True,Raymarine,,True
