date,date_key,year,day_of_year,day_of_month,iso_day_of_week,day_name_pt,week_of_year,month,year_month,month_name,quarter,quarter_name,semester,trimestre,is_weekend
2020-09-20,20200920,2020,264,20,7,domingo,38,9,2020-09,Setembro,3,Q3,2,T3,True
2020-09-21,20200921,2020,265,21,1,segunda-feira,39,9,2020-09,Setembro,3,Q3,2,T3,False
2020-09-22,20200922,2020,266,22,2,terça-feira,39,9,2020-09,Setembro,3,Q3,2,T3,False
2020-09-23,20200923,2020,267,23,3,quarta-feira,39,9,2020-09,Setembro,3,Q3,2,T3,False
2020-09-24,20200924,2020,268,24,4,quinta-feira,39,9,2020-09,Setembro,3,Q3,2,T3,False
2020-09-25,20200925,2020,269,25,5,sexta-feira,39,9,2020-09,Setembro,3,Q3,2,T3,False
2020-09-26,20200926,2020,270,26,6,sábado,39,9,2020-09,Setembro,3,Q3,2,T3,True
2020-09-27,20200927,2020,271,27,7,domingo,39,9,2020-09,Setembro,3,Q3,2,T3,True
2020-09-28,20200928,2020,272,28,1,segunda-feira,40,9,2020-09,Setembro,3,Q3,2,T3,False
2020-09-29,20200929,2020,273,29,2,terça-feira,40,9,2020-09,Setembro,3,Q3,2,T3,False
2020-09-30,20200930,2020,274,30,3,quarta-feira,40,9,2020-09,Setembro,3,Q3,2,T3,False
2020-10-01,20201001,2020,275,1,4,quinta-feira,40,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-02,20201002,2020,276,2,5,sexta-feira,40,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-03,20201003,2020,277,3,6,sábado,40,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-04,20201004,2020,278,4,7,domingo,40,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-05,20201005,2020,279,5,1,segunda-feira,41,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-06,20201006,2020,280,6,2,terça-feira,41,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-07,20201007,2020,281,7,3,quarta-feira,41,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-08,20201008,2020,282,8,4,quinta-feira,41,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-09,20201009,2020,283,9,5,sexta-feira,41,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-10,20201010,2020,284,10,6,sábado,41,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-11,20201011,2020,285,11,7,domingo,41,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-12,20201012,2020,286,12,1,segunda-feira,42,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-13,20201013,2020,287,13,2,terça-feira,42,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-14,20201014,2020,288,14,3,quarta-feira,42,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-15,20201015,2020,289,15,4,quinta-feira,42,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-16,20201016,2020,290,16,5,sexta-feira,42,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-17,20201017,2020,291,17,6,sábado,42,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-18,20201018,2020,292,18,7,domingo,42,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-19,20201019,2020,293,19,1,segunda-feira,43,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-20,20201020,2020,294,20,2,terça-feira,43,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-21,20201021,2020,295,21,3,quarta-feira,43,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-22,20201022,2020,296,22,4,quinta-feira,43,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-23,20201023,2020,297,23,5,sexta-feira,43,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-24,20201024,2020,298,24,6,sábado,43,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-25,20201025,2020,299,25,7,domingo,43,10,2020-10,Outubro,4,Q4,2,T4,True
2020-10-26,20201026,2020,300,26,1,segunda-feira,44,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-27,20201027,2020,301,27,2,terça-feira,44,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-28,20201028,2020,302,28,3,quarta-feira,44,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-29,20201029,2020,303,29,4,quinta-feira,44,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-30,20201030,2020,304,30,5,sexta-feira,44,10,2020-10,Outubro,4,Q4,2,T4,False
2020-10-31,20201031,2020,305,31,6,sábado,44,10,2020-10,Outubro,4,Q4,2,T4,True
2020-11-01,20201101,2020,306,1,7,domingo,44,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-02,20201102,2020,307,2,1,segunda-feira,45,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-03,20201103,2020,308,3,2,terça-feira,45,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-04,20201104,2020,309,4,3,quarta-feira,45,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-05,20201105,2020,310,5,4,quinta-feira,45,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-06,20201106,2020,311,6,5,sexta-feira,45,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-07,20201107,2020,312,7,6,sábado,45,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-08,20201108,2020,313,8,7,domingo,45,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-09,20201109,2020,314,9,1,segunda-feira,46,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-10,20201110,2020,315,10,2,terça-feira,46,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-11,20201111,2020,316,11,3,quarta-feira,46,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-12,20201112,2020,317,12,4,quinta-feira,46,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-13,20201113,2020,318,13,5,sexta-feira,46,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-14,20201114,2020,319,14,6,sábado,46,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-15,20201115,2020,320,15,7,domingo,46,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-16,20201116,2020,321,16,1,segunda-feira,47,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-17,20201117,2020,322,17,2,terça-feira,47,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-18,20201118,2020,323,18,3,quarta-feira,47,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-19,20201119,2020,324,19,4,quinta-feira,47,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-20,20201120,2020,325,20,5,sexta-feira,47,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-21,20201121,2020,326,21,6,sábado,47,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-22,20201122,2020,327,22,7,domingo,47,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-23,20201123,2020,328,23,1,segunda-feira,48,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-24,20201124,2020,329,24,2,terça-feira,48,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-25,20201125,2020,330,25,3,quarta-feira,48,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-26,20201126,2020,331,26,4,quinta-feira,48,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-27,20201127,2020,332,27,5,sexta-feira,48,11,2020-11,Novembro,4,Q4,2,T4,False
2020-11-28,20201128,2020,333,28,6,sábado,48,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-29,20201129,2020,334,29,7,domingo,48,11,2020-11,Novembro,4,Q4,2,T4,True
2020-11-30,20201130,2020,335,30,1,segunda-feira,49,11,2020-11,Novembro,4,Q4,2,T4,False
2020-12-01,20201201,2020,336,1,2,terça-feira,49,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-02,20201202,2020,337,2,3,quarta-feira,49,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-03,20201203,2020,338,3,4,quinta-feira,49,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-04,20201204,2020,339,4,5,sexta-feira,49,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-05,20201205,2020,340,5,6,sábado,49,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-06,20201206,2020,341,6,7,domingo,49,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-07,20201207,2020,342,7,1,segunda-feira,50,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-08,20201208,2020,343,8,2,terça-feira,50,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-09,20201209,2020,344,9,3,quarta-feira,50,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-10,20201210,2020,345,10,4,quinta-feira,50,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-11,20201211,2020,346,11,5,sexta-feira,50,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-12,20201212,2020,347,12,6,sábado,50,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-13,20201213,2020,348,13,7,domingo,50,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-14,20201214,2020,349,14,1,segunda-feira,51,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-15,20201215,2020,350,15,2,terça-feira,51,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-16,20201216,2020,351,16,3,quarta-feira,51,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-17,20201217,2020,352,17,4,quinta-feira,51,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-18,20201218,2020,353,18,5,sexta-feira,51,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-19,20201219,2020,354,19,6,sábado,51,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-20,20201220,2020,355,20,7,domingo,51,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-21,20201221,2020,356,21,1,segunda-feira,52,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-22,20201222,2020,357,22,2,terça-feira,52,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-23,20201223,2020,358,23,3,quarta-feira,52,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-24,20201224,2020,359,24,4,quinta-feira,52,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-25,20201225,2020,360,25,5,sexta-feira,52,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-26,20201226,2020,361,26,6,sábado,52,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-27,20201227,2020,362,27,7,domingo,52,12,2020-12,Dezembro,4,Q4,2,T4,True
2020-12-28,20201228,2020,363,28,1,segunda-feira,53,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-29,20201229,2020,364,29,2,terça-feira,53,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-30,20201230,2020,365,30,3,quarta-feira,53,12,2020-12,Dezembro,4,Q4,2,T4,False
2020-12-31,20201231,2020,366,31,4,quinta-feira,53,12,2020-12,Dezembro,4,Q4,2,T4,False
2021-01-01,20210101,2021,1,1,5,sexta-feira,53,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-02,20210102,2021,2,2,6,sábado,53,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-03,20210103,2021,3,3,7,domingo,53,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-04,20210104,2021,4,4,1,segunda-feira,1,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-05,20210105,2021,5,5,2,terça-feira,1,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-06,20210106,2021,6,6,3,quarta-feira,1,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-07,20210107,2021,7,7,4,quinta-feira,1,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-08,20210108,2021,8,8,5,sexta-feira,1,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-09,20210109,2021,9,9,6,sábado,1,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-10,20210110,2021,10,10,7,domingo,1,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-11,20210111,2021,11,11,1,segunda-feira,2,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-12,20210112,2021,12,12,2,terça-feira,2,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-13,20210113,2021,13,13,3,quarta-feira,2,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-14,20210114,2021,14,14,4,quinta-feira,2,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-15,20210115,2021,15,15,5,sexta-feira,2,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-16,20210116,2021,16,16,6,sábado,2,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-17,20210117,2021,17,17,7,domingo,2,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-18,20210118,2021,18,18,1,segunda-feira,3,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-19,20210119,2021,19,19,2,terça-feira,3,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-20,20210120,2021,20,20,3,quarta-feira,3,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-21,20210121,2021,21,21,4,quinta-feira,3,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-22,20210122,2021,22,22,5,sexta-feira,3,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-23,20210123,2021,23,23,6,sábado,3,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-24,20210124,2021,24,24,7,domingo,3,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-25,20210125,2021,25,25,1,segunda-feira,4,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-26,20210126,2021,26,26,2,terça-feira,4,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-27,20210127,2021,27,27,3,quarta-feira,4,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-28,20210128,2021,28,28,4,quinta-feira,4,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-29,20210129,2021,29,29,5,sexta-feira,4,1,2021-01,Janeiro,1,Q1,1,T1,False
2021-01-30,20210130,2021,30,30,6,sábado,4,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-01-31,20210131,2021,31,31,7,domingo,4,1,2021-01,Janeiro,1,Q1,1,T1,True
2021-02-01,20210201,2021,32,1,1,segunda-feira,5,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-02,20210202,2021,33,2,2,terça-feira,5,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-03,20210203,2021,34,3,3,quarta-feira,5,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-04,20210204,2021,35,4,4,quinta-feira,5,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-05,20210205,2021,36,5,5,sexta-feira,5,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-06,20210206,2021,37,6,6,sábado,5,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-02-07,20210207,2021,38,7,7,domingo,5,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-02-08,20210208,2021,39,8,1,segunda-feira,6,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-09,20210209,2021,40,9,2,terça-feira,6,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-10,20210210,2021,41,10,3,quarta-feira,6,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-11,20210211,2021,42,11,4,quinta-feira,6,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-12,20210212,2021,43,12,5,sexta-feira,6,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-13,20210213,2021,44,13,6,sábado,6,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-02-14,20210214,2021,45,14,7,domingo,6,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-02-15,20210215,2021,46,15,1,segunda-feira,7,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-16,20210216,2021,47,16,2,terça-feira,7,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-17,20210217,2021,48,17,3,quarta-feira,7,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-18,20210218,2021,49,18,4,quinta-feira,7,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-19,20210219,2021,50,19,5,sexta-feira,7,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-20,20210220,2021,51,20,6,sábado,7,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-02-21,20210221,2021,52,21,7,domingo,7,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-02-22,20210222,2021,53,22,1,segunda-feira,8,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-23,20210223,2021,54,23,2,terça-feira,8,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-24,20210224,2021,55,24,3,quarta-feira,8,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-25,20210225,2021,56,25,4,quinta-feira,8,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-26,20210226,2021,57,26,5,sexta-feira,8,2,2021-02,Fevereiro,1,Q1,1,T1,False
2021-02-27,20210227,2021,58,27,6,sábado,8,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-02-28,20210228,2021,59,28,7,domingo,8,2,2021-02,Fevereiro,1,Q1,1,T1,True
2021-03-01,20210301,2021,60,1,1,segunda-feira,9,3,2021-03,Março,1,Q1,1,T1,False
2021-03-02,20210302,2021,61,2,2,terça-feira,9,3,2021-03,Março,1,Q1,1,T1,False
2021-03-03,20210303,2021,62,3,3,quarta-feira,9,3,2021-03,Março,1,Q1,1,T1,False
2021-03-04,20210304,2021,63,4,4,quinta-feira,9,3,2021-03,Março,1,Q1,1,T1,False
2021-03-05,20210305,2021,64,5,5,sexta-feira,9,3,2021-03,Março,1,Q1,1,T1,False
2021-03-06,20210306,2021,65,6,6,sábado,9,3,2021-03,Março,1,Q1,1,T1,True
2021-03-07,20210307,2021,66,7,7,domingo,9,3,2021-03,Março,1,Q1,1,T1,True
2021-03-08,20210308,2021,67,8,1,segunda-feira,10,3,2021-03,Março,1,Q1,1,T1,False
2021-03-09,20210309,2021,68,9,2,terça-feira,10,3,2021-03,Março,1,Q1,1,T1,False
2021-03-10,20210310,2021,69,10,3,quarta-feira,10,3,2021-03,Março,1,Q1,1,T1,False
2021-03-11,20210311,2021,70,11,4,quinta-feira,10,3,2021-03,Março,1,Q1,1,T1,False
2021-03-12,20210312,2021,71,12,5,sexta-feira,10,3,2021-03,Março,1,Q1,1,T1,False
2021-03-13,20210313,2021,72,13,6,sábado,10,3,2021-03,Março,1,Q1,1,T1,True
2021-03-14,20210314,2021,73,14,7,domingo,10,3,2021-03,Março,1,Q1,1,T1,True
2021-03-15,20210315,2021,74,15,1,segunda-feira,11,3,2021-03,Março,1,Q1,1,T1,False
2021-03-16,20210316,2021,75,16,2,terça-feira,11,3,2021-03,Março,1,Q1,1,T1,False
2021-03-17,20210317,2021,76,17,3,quarta-feira,11,3,2021-03,Março,1,Q1,1,T1,False
2021-03-18,20210318,2021,77,18,4,quinta-feira,11,3,2021-03,Março,1,Q1,1,T1,False
2021-03-19,20210319,2021,78,19,5,sexta-feira,11,3,2021-03,Março,1,Q1,1,T1,False
2021-03-20,20210320,2021,79,20,6,sábado,11,3,2021-03,Março,1,Q1,1,T1,True
2021-03-21,20210321,2021,80,21,7,domingo,11,3,2021-03,Março,1,Q1,1,T1,True
2021-03-22,20210322,2021,81,22,1,segunda-feira,12,3,2021-03,Março,1,Q1,1,T1,False
2021-03-23,20210323,2021,82,23,2,terça-feira,12,3,2021-03,Março,1,Q1,1,T1,False
2021-03-24,20210324,2021,83,24,3,quarta-feira,12,3,2021-03,Março,1,Q1,1,T1,False
2021-03-25,20210325,2021,84,25,4,quinta-feira,12,3,2021-03,Março,1,Q1,1,T1,False
2021-03-26,20210326,2021,85,26,5,sexta-feira,12,3,2021-03,Março,1,Q1,1,T1,False
2021-03-27,20210327,2021,86,27,6,sábado,12,3,2021-03,Março,1,Q1,1,T1,True
2021-03-28,20210328,2021,87,28,7,domingo,12,3,2021-03,Março,1,Q1,1,T1,True
2021-03-29,20210329,2021,88,29,1,segunda-feira,13,3,2021-03,Março,1,Q1,1,T1,False
2021-03-30,20210330,2021,89,30,2,terça-feira,13,3,2021-03,Março,1,Q1,1,T1,False
2021-03-31,20210331,2021,90,31,3,quarta-feira,13,3,2021-03,Março,1,Q1,1,T1,False
2021-04-01,20210401,2021,91,1,4,quinta-feira,13,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-02,20210402,2021,92,2,5,sexta-feira,13,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-03,20210403,2021,93,3,6,sábado,13,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-04,20210404,2021,94,4,7,domingo,13,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-05,20210405,2021,95,5,1,segunda-feira,14,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-06,20210406,2021,96,6,2,terça-feira,14,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-07,20210407,2021,97,7,3,quarta-feira,14,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-08,20210408,2021,98,8,4,quinta-feira,14,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-09,20210409,2021,99,9,5,sexta-feira,14,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-10,20210410,2021,100,10,6,sábado,14,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-11,20210411,2021,101,11,7,domingo,14,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-12,20210412,2021,102,12,1,segunda-feira,15,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-13,20210413,2021,103,13,2,terça-feira,15,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-14,20210414,2021,104,14,3,quarta-feira,15,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-15,20210415,2021,105,15,4,quinta-feira,15,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-16,20210416,2021,106,16,5,sexta-feira,15,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-17,20210417,2021,107,17,6,sábado,15,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-18,20210418,2021,108,18,7,domingo,15,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-19,20210419,2021,109,19,1,segunda-feira,16,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-20,20210420,2021,110,20,2,terça-feira,16,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-21,20210421,2021,111,21,3,quarta-feira,16,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-22,20210422,2021,112,22,4,quinta-feira,16,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-23,20210423,2021,113,23,5,sexta-feira,16,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-24,20210424,2021,114,24,6,sábado,16,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-25,20210425,2021,115,25,7,domingo,16,4,2021-04,Abril,2,Q2,1,T2,True
2021-04-26,20210426,2021,116,26,1,segunda-feira,17,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-27,20210427,2021,117,27,2,terça-feira,17,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-28,20210428,2021,118,28,3,quarta-feira,17,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-29,20210429,2021,119,29,4,quinta-feira,17,4,2021-04,Abril,2,Q2,1,T2,False
2021-04-30,20210430,2021,120,30,5,sexta-feira,17,4,2021-04,Abril,2,Q2,1,T2,False
2021-05-01,20210501,2021,121,1,6,sábado,17,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-02,20210502,2021,122,2,7,domingo,17,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-03,20210503,2021,123,3,1,segunda-feira,18,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-04,20210504,2021,124,4,2,terça-feira,18,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-05,20210505,2021,125,5,3,quarta-feira,18,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-06,20210506,2021,126,6,4,quinta-feira,18,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-07,20210507,2021,127,7,5,sexta-feira,18,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-08,20210508,2021,128,8,6,sábado,18,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-09,20210509,2021,129,9,7,domingo,18,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-10,20210510,2021,130,10,1,segunda-feira,19,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-11,20210511,2021,131,11,2,terça-feira,19,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-12,20210512,2021,132,12,3,quarta-feira,19,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-13,20210513,2021,133,13,4,quinta-feira,19,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-14,20210514,2021,134,14,5,sexta-feira,19,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-15,20210515,2021,135,15,6,sábado,19,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-16,20210516,2021,136,16,7,domingo,19,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-17,20210517,2021,137,17,1,segunda-feira,20,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-18,20210518,2021,138,18,2,terça-feira,20,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-19,20210519,2021,139,19,3,quarta-feira,20,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-20,20210520,2021,140,20,4,quinta-feira,20,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-21,20210521,2021,141,21,5,sexta-feira,20,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-22,20210522,2021,142,22,6,sábado,20,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-23,20210523,2021,143,23,7,domingo,20,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-24,20210524,2021,144,24,1,segunda-feira,21,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-25,20210525,2021,145,25,2,terça-feira,21,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-26,20210526,2021,146,26,3,quarta-feira,21,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-27,20210527,2021,147,27,4,quinta-feira,21,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-28,20210528,2021,148,28,5,sexta-feira,21,5,2021-05,Maio,2,Q2,1,T2,False
2021-05-29,20210529,2021,149,29,6,sábado,21,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-30,20210530,2021,150,30,7,domingo,21,5,2021-05,Maio,2,Q2,1,T2,True
2021-05-31,20210531,2021,151,31,1,segunda-feira,22,5,2021-05,Maio,2,Q2,1,T2,False
2021-06-01,20210601,2021,152,1,2,terça-feira,22,6,2021-06,Junho,2,Q2,1,T2,False
2021-06-02,20210602,2021,153,2,3,quarta-feira,22,6,2021-06,Junho,2,Q2,1,T2,False
2021-06-03,20210603,2021,154,3,4,quinta-feira,22,6,2021-06,Junho,2,Q2,1,T2,False
2021-06-04,20210604,2021,155,4,5,sexta-feira,22,6,2021-06,Junho,2,Q2,1,T2,False
2021-06-05,20210605,2021,156,5,6,sábado,22,6,2021-06,Junho,2,Q2,1,T2,True
2021-06-06,20210606,2021,157,6,7,domingo,22,6,2021-06,Junho,2,Q2,1,T2,True
2021-06-07,20210607,2021,158,7,1,segunda-feira,23,6,2021-06,Junho,2,Q2,1,T2,False
2021-06-08,20210608,2021,159,8,2,terça-feira,23,6,2021-06,Junho,2,Q2,1,T2,False
